entry_id,created_at,pir,ir,color code,alert,part_name,part_type,material,product_id,defect_type,defect_location
2780,2025-06-09T09:44:40+00:00,0,0,0,1,Alternator,Brake System,Synthetic,12780,Functional,Component
2781,2025-06-09T09:19:50+00:00,1,0,0,0,Engine Oil Filter,Fuel System,Aluminum,12781,Cosmetic,Surface
2782,2025-06-09T09:34:45+00:00,1,0,0,0,Brake Pad,Brake System,Ceramic,12782,Functional,Surface
2783,2025-06-09T09:26:32+00:00,0,0,0,1,Radiator,Brake System,Aluminum,12783,Structural,Surface
2784,2025-06-09T10:01:42+00:00,1,1,0,0,Air Filter,Exterior,Synthetic,12784,Structural,Internal
2785,2025-06-09T10:11:33+00:00,0,0,0,1,Air Filter,Engine Parts,Synthetic,12785,Cosmetic,Internal
2786,2025-06-09T09:11:25+00:00,0,0,3,0,Fuel Tank,Fuel System,Plastic,12786,Cosmetic,Surface
2787,2025-06-09T09:29:23+00:00,1,0,0,1,Spark Plug,Brake System,Ceramic,12787,Functional,Internal
2788,2025-06-09T09:23:20+00:00,0,0,0,1,Headlight Assembly,Brake System,Ceramic,12788,Cosmetic,Surface
2789,2025-06-09T09:45:00+00:00,1,0,0,1,Brake Pad,Electrical,Aluminum,12789,Structural,Internal
2790,2025-06-09T10:06:54+00:00,0,0,0,0,Spark Plug,Brake System,Ceramic,12790,Functional,Component
2791,2025-06-09T10:06:54+00:00,0,0,0,1,Fuel Tank,Exterior,Ceramic,12791,Cosmetic,Component
2792,2025-06-09T10:15:13+00:00,1,0,0,0,Fuel Tank,Exterior,Plastic,12792,Cosmetic,Component
2793,2025-06-09T09:15:20+00:00,0,0,0,0,Spark Plug,Exterior,Metal,12793,Functional,Surface
2794,2025-06-09T10:17:49+00:00,1,0,0,1,Windshield Wiper,Fuel System,Plastic,12794,Functional,Surface
2795,2025-06-09T09:25:14+00:00,1,0,0,1,Alternator,Cooling,Metal,12795,Functional,Internal
2796,2025-06-09T09:31:15+00:00,1,0,0,0,Headlight Assembly,Engine Parts,Synthetic,12796,Functional,Component
2797,2025-06-09T09:11:06+00:00,1,0,0,1,Radiator,Fuel System,Ceramic,12797,Cosmetic,Surface
2798,2025-06-09T09:49:33+00:00,1,0,0,1,Battery,Brake System,Ceramic,12798,Cosmetic,Internal
2799,2025-06-09T09:14:19+00:00,1,0,0,0,Fuel Tank,Brake System,Synthetic,12799,Structural,Internal
2800,2025-06-09T10:01:42+00:00,0,0,1,1,Air Filter,Electrical,Ceramic,12800,Structural,Component
2801,2025-06-09T09:35:46+00:00,0,0,0,1,Headlight Assembly,Brake System,Ceramic,12801,Cosmetic,Component
2802,2025-06-09T10:03:36+00:00,0,0,0,0,Windshield Wiper,Engine Parts,Plastic,12802,Structural,Internal
2803,2025-06-09T09:14:19+00:00,0,0,0,0,Fuel Tank,Electrical,Aluminum,12803,Structural,Surface
2804,2025-06-09T09:19:30+00:00,0,0,0,1,Headlight Assembly,Brake System,Aluminum,12804,Functional,Component
2805,2025-06-09T09:07:15+00:00,1,0,0,0,Windshield Wiper,Electrical,Aluminum,12805,Structural,Surface
2806,2025-06-09T10:00:40+00:00,1,0,0,1,Air Filter,Electrical,Metal,12806,Cosmetic,Component
2807,2025-06-09T09:39:03+00:00,0,0,2,0,Air Filter,Brake System,Ceramic,12807,Structural,Component
2808,2025-06-09T09:15:21+00:00,0,0,0,1,Headlight Assembly,Engine Parts,Metal,12808,Functional,Component
2809,2025-06-09T09:44:59+00:00,1,0,0,0,Windshield Wiper,Brake System,Plastic,12809,Cosmetic,Component
2810,2025-06-09T09:29:22+00:00,0,0,0,1,Headlight Assembly,Exterior,Aluminum,12810,Structural,Internal
2811,2025-06-09T09:16:20+00:00,1,0,0,0,Radiator,Brake System,Synthetic,12811,Structural,Component
2812,2025-06-09T09:40:02+00:00,0,0,0,1,Brake Pad,Engine Parts,Metal,12812,Structural,Component
2813,2025-06-09T09:26:12+00:00,1,0,0,0,Alternator,Electrical,Aluminum,12813,Cosmetic,Component
2814,2025-06-09T09:44:40+00:00,1,0,0,0,Radiator,Electrical,Ceramic,12814,Functional,Internal
2815,2025-06-09T10:05:14+00:00,1,0,0,0,Windshield Wiper,Electrical,Metal,12815,Cosmetic,Internal
2816,2025-06-09T09:22:23+00:00,1,0,0,1,Headlight Assembly,Fuel System,Plastic,12816,Structural,Surface
2817,2025-06-09T09:43:10+00:00,0,0,0,1,Battery,Cooling,Ceramic,12817,Functional,Surface
2818,2025-06-09T09:15:02+00:00,1,0,0,0,Battery,Electrical,Plastic,12818,Structural,Component
2819,2025-06-09T09:56:42+00:00,0,1,0,1,Spark Plug,Ignition,Synthetic,12819,Cosmetic,Internal
2820,2025-06-09T09:16:42+00:00,1,0,0,1,Radiator,Electrical,Aluminum,12820,Structural,Component
2821,2025-06-09T10:10:33+00:00,0,0,0,0,Battery,Exterior,Synthetic,12821,Functional,Internal
2822,2025-06-09T09:21:44+00:00,0,0,0,1,Windshield Wiper,Cooling,Metal,12822,Structural,Component
2823,2025-06-09T10:08:53+00:00,0,0,0,0,Headlight Assembly,Fuel System,Plastic,12823,Structural,Component
2824,2025-06-09T09:48:35+00:00,0,0,0,0,Radiator,Ignition,Aluminum,12824,Cosmetic,Component
2825,2025-06-09T09:55:43+00:00,0,0,0,0,Spark Plug,Brake System,Ceramic,12825,Structural,Internal
2826,2025-06-09T10:15:54+00:00,1,1,0,1,Fuel Tank,Electrical,Metal,12826,Functional,Component
2827,2025-06-09T10:15:35+00:00,1,0,0,0,Spark Plug,Brake System,Aluminum,12827,Structural,Internal
2828,2025-06-09T09:57:25+00:00,1,0,0,0,Headlight Assembly,Electrical,Synthetic,12828,Functional,Component
2829,2025-06-09T09:07:33+00:00,1,0,0,1,Spark Plug,Engine Parts,Ceramic,12829,Structural,Internal
2830,2025-06-09T09:47:18+00:00,0,0,0,0,Radiator,Ignition,Aluminum,12830,Structural,Surface
2831,2025-06-09T09:57:28+00:00,1,0,0,0,Air Filter,Fuel System,Metal,12831,Functional,Component
2832,2025-06-09T09:27:47+00:00,0,0,0,1,Air Filter,Brake System,Ceramic,12832,Structural,Internal
2833,2025-06-09T09:52:26+00:00,0,0,1,1,Air Filter,Engine Parts,Synthetic,12833,Cosmetic,Component
2834,2025-06-09T10:11:33+00:00,1,0,0,1,Spark Plug,Ignition,Metal,12834,Functional,Surface
2835,2025-06-09T09:12:43+00:00,0,0,0,1,Engine Oil Filter,Brake System,Ceramic,12835,Functional,Surface
2836,2025-06-09T09:56:42+00:00,0,0,0,1,Headlight Assembly,Electrical,Ceramic,12836,Functional,Surface
2837,2025-06-09T09:56:03+00:00,1,0,0,0,Spark Plug,Engine Parts,Plastic,12837,Cosmetic,Surface
2838,2025-06-09T10:11:12+00:00,0,0,0,1,Alternator,Engine Parts,Aluminum,12838,Structural,Internal
2839,2025-06-09T10:02:02+00:00,1,0,0,0,Brake Pad,Brake System,Metal,12839,Structural,Internal
2840,2025-06-09T10:11:55+00:00,1,0,0,1,Brake Pad,Electrical,Metal,12840,Structural,Surface
2841,2025-06-09T09:55:42+00:00,1,0,0,1,Headlight Assembly,Exterior,Ceramic,12841,Functional,Component
2842,2025-06-09T10:02:40+00:00,1,0,0,1,Windshield Wiper,Exterior,Plastic,12842,Functional,Internal
2843,2025-06-09T09:25:33+00:00,0,1,0,1,Headlight Assembly,Brake System,Aluminum,12843,Structural,Component
2844,2025-06-09T09:52:07+00:00,1,0,0,0,Brake Pad,Brake System,Ceramic,12844,Functional,Component
2845,2025-06-09T10:05:15+00:00,1,0,0,1,Fuel Tank,Lighting,Aluminum,12845,Cosmetic,Component
2846,2025-06-09T09:07:14+00:00,1,0,0,0,Spark Plug,Cooling,Ceramic,12846,Functional,Component
2847,2025-06-09T09:57:47+00:00,0,0,0,0,Windshield Wiper,Electrical,Metal,12847,Cosmetic,Internal
2848,2025-06-09T10:08:53+00:00,0,0,0,1,Alternator,Exterior,Ceramic,12848,Structural,Internal
2849,2025-06-09T09:42:01+00:00,1,0,0,1,Spark Plug,Fuel System,Plastic,12849,Structural,Component
2850,2025-06-09T09:19:50+00:00,0,0,0,1,Alternator,Engine Parts,Aluminum,12850,Functional,Internal
2851,2025-06-09T09:17:00+00:00,1,0,0,0,Headlight Assembly,Fuel System,Metal,12851,Functional,Component
2852,2025-06-09T09:31:16+00:00,1,0,0,1,Air Filter,Engine Parts,Ceramic,12852,Structural,Surface
2853,2025-06-09T09:15:02+00:00,1,1,0,1,Alternator,Electrical,Synthetic,12853,Cosmetic,Internal
2854,2025-06-09T10:11:12+00:00,1,0,0,0,Brake Pad,Brake System,Ceramic,12854,Cosmetic,Component
2855,2025-06-09T10:03:17+00:00,0,0,0,0,Battery,Engine Parts,Plastic,12855,Structural,Surface
2856,2025-06-09T09:09:30+00:00,0,0,1,0,Engine Oil Filter,Electrical,Ceramic,12856,Cosmetic,Component
2857,2025-06-09T10:02:59+00:00,1,0,0,0,Radiator,Engine Parts,Synthetic,12857,Cosmetic,Component
2858,2025-06-09T09:36:44+00:00,1,0,0,1,Alternator,Electrical,Ceramic,12858,Functional,Internal
2859,2025-06-09T09:24:55+00:00,0,0,0,1,Windshield Wiper,Ignition,Metal,12859,Functional,Internal
2860,2025-06-09T09:42:43+00:00,1,0,0,0,Engine Oil Filter,Brake System,Aluminum,12860,Cosmetic,Component
2861,2025-06-09T10:02:39+00:00,0,0,0,1,Radiator,Electrical,Aluminum,12861,Structural,Surface
2862,2025-06-09T09:27:09+00:00,1,0,3,0,Radiator,Brake System,Aluminum,12862,Functional,Internal
2863,2025-06-09T09:11:25+00:00,0,0,0,1,Air Filter,Fuel System,Plastic,12863,Cosmetic,Surface
2864,2025-06-09T09:17:19+00:00,1,0,1,1,Radiator,Fuel System,Ceramic,12864,Cosmetic,Internal
2865,2025-06-09T09:12:03+00:00,1,0,0,0,Headlight Assembly,Engine Parts,Ceramic,12865,Cosmetic,Surface
2866,2025-06-09T10:01:03+00:00,0,0,0,1,Windshield Wiper,Electrical,Ceramic,12866,Structural,Surface
2867,2025-06-09T09:37:23+00:00,1,0,0,0,Fuel Tank,Exterior,Aluminum,12867,Cosmetic,Component
2868,2025-06-09T09:06:54+00:00,0,0,1,1,Fuel Tank,Electrical,Ceramic,12868,Functional,Surface
2869,2025-06-09T09:34:23+00:00,1,0,0,0,Radiator,Engine Parts,Plastic,12869,Structural,Surface
2870,2025-06-09T10:04:14+00:00,0,0,0,1,Headlight Assembly,Ignition,Aluminum,12870,Functional,Internal
2871,2025-06-09T09:17:38+00:00,1,0,0,1,Radiator,Brake System,Ceramic,12871,Functional,Surface
2872,2025-06-09T10:05:34+00:00,0,0,0,1,Battery,Engine Parts,Plastic,12872,Structural,Component
2873,2025-06-09T10:02:39+00:00,1,0,0,1,Air Filter,Lighting,Synthetic,12873,Structural,Component
2874,2025-06-09T09:10:08+00:00,1,0,0,1,Windshield Wiper,Lighting,Ceramic,12874,Functional,Internal
2875,2025-06-09T09:52:06+00:00,1,0,1,0,Brake Pad,Lighting,Aluminum,12875,Cosmetic,Component
2876,2025-06-09T10:06:13+00:00,1,0,0,1,Alternator,Fuel System,Synthetic,12876,Functional,Surface
2877,2025-06-09T09:42:20+00:00,0,0,0,0,Windshield Wiper,Fuel System,Ceramic,12877,Cosmetic,Surface
2878,2025-06-09T10:04:15+00:00,0,0,0,1,Headlight Assembly,Engine Parts,Metal,12878,Cosmetic,Internal
2879,2025-06-09T10:02:58+00:00,1,0,0,1,Air Filter,Fuel System,Ceramic,12879,Structural,Surface
2880,2025-06-09T09:15:59+00:00,1,0,1,1,Headlight Assembly,Fuel System,Aluminum,12880,Cosmetic,Component
2881,2025-06-09T09:39:23+00:00,0,1,0,1,Radiator,Lighting,Synthetic,12881,Cosmetic,Surface
2882,2025-06-09T09:22:42+00:00,1,0,1,1,Headlight Assembly,Fuel System,Synthetic,12882,Functional,Component
2883,2025-06-09T09:13:41+00:00,1,0,0,0,Engine Oil Filter,Fuel System,Plastic,12883,Structural,Component
2884,2025-06-09T09:49:12+00:00,1,0,0,1,Brake Pad,Brake System,Plastic,12884,Functional,Surface
2885,2025-06-09T09:19:12+00:00,1,0,0,0,Windshield Wiper,Brake System,Plastic,12885,Cosmetic,Surface
2886,2025-06-09T09:42:41+00:00,1,0,0,1,Spark Plug,Engine Parts,Plastic,12886,Cosmetic,Component
2887,2025-06-09T09:50:32+00:00,0,0,0,0,Spark Plug,Ignition,Metal,12887,Structural,Internal
2888,2025-06-09T09:12:04+00:00,0,0,0,1,Spark Plug,Brake System,Metal,12888,Cosmetic,Internal
2889,2025-06-09T09:40:25+00:00,1,0,0,0,Alternator,Engine Parts,Synthetic,12889,Structural,Internal
2890,2025-06-09T09:22:23+00:00,0,0,0,0,Engine Oil Filter,Fuel System,Aluminum,12890,Functional,Component
2891,2025-06-09T09:56:03+00:00,0,0,0,1,Alternator,Lighting,Ceramic,12891,Functional,Surface
2892,2025-06-09T10:11:12+00:00,0,0,0,1,Alternator,Engine Parts,Synthetic,12892,Cosmetic,Surface
2893,2025-06-09T09:20:09+00:00,0,0,0,0,Fuel Tank,Brake System,Synthetic,12893,Cosmetic,Component
2894,2025-06-09T10:06:53+00:00,0,0,0,1,Engine Oil Filter,Brake System,Ceramic,12894,Cosmetic,Surface
2895,2025-06-09T09:42:19+00:00,1,0,0,1,Brake Pad,Fuel System,Aluminum,12895,Structural,Component
2896,2025-06-09T09:48:15+00:00,1,0,1,0,Alternator,Ignition,Plastic,12896,Functional,Internal
2897,2025-06-09T09:39:24+00:00,1,0,3,1,Air Filter,Engine Parts,Synthetic,12897,Functional,Component
2898,2025-06-09T09:49:33+00:00,1,0,0,0,Air Filter,Brake System,Aluminum,12898,Functional,Internal
2899,2025-06-09T10:09:52+00:00,0,0,0,1,Alternator,Engine Parts,Aluminum,12899,Structural,Surface
2900,2025-06-09T09:06:54+00:00,1,1,0,1,Fuel Tank,Electrical,Metal,12900,Structural,Component
2901,2025-06-09T09:13:03+00:00,1,0,0,1,Fuel Tank,Lighting,Synthetic,12901,Structural,Internal
2902,2025-06-09T10:11:54+00:00,1,0,0,0,Windshield Wiper,Brake System,Plastic,12902,Structural,Surface
2903,2025-06-09T09:20:27+00:00,0,0,0,1,Radiator,Brake System,Ceramic,12903,Structural,Surface
2904,2025-06-09T10:08:53+00:00,0,1,0,1,Air Filter,Ignition,Aluminum,12904,Functional,Internal
2905,2025-06-09T09:49:12+00:00,1,0,0,1,Engine Oil Filter,Engine Parts,Synthetic,12905,Cosmetic,Internal
2906,2025-06-09T09:46:20+00:00,1,0,0,1,Headlight Assembly,Brake System,Aluminum,12906,Functional,Component
2907,2025-06-09T10:14:35+00:00,1,0,0,1,Brake Pad,Brake System,Ceramic,12907,Structural,Internal
2908,2025-06-09T09:27:28+00:00,0,0,0,1,Windshield Wiper,Brake System,Aluminum,12908,Structural,Internal
2909,2025-06-09T09:51:09+00:00,1,0,0,0,Spark Plug,Engine Parts,Aluminum,12909,Structural,Internal
2910,2025-06-09T10:02:59+00:00,0,0,0,0,Headlight Assembly,Fuel System,Synthetic,12910,Functional,Surface
2911,2025-06-09T09:57:46+00:00,1,0,0,0,Fuel Tank,Electrical,Ceramic,12911,Cosmetic,Internal
2912,2025-06-09T09:26:49+00:00,1,0,0,1,Fuel Tank,Electrical,Synthetic,12912,Functional,Component
2913,2025-06-09T10:05:33+00:00,1,0,0,0,Headlight Assembly,Brake System,Synthetic,12913,Structural,Internal
2914,2025-06-09T09:23:21+00:00,0,0,0,0,Air Filter,Electrical,Metal,12914,Cosmetic,Component
2915,2025-06-09T10:06:54+00:00,0,1,0,1,Windshield Wiper,Ignition,Plastic,12915,Structural,Internal
2916,2025-06-09T10:16:53+00:00,1,0,0,1,Windshield Wiper,Engine Parts,Plastic,12916,Structural,Internal
2917,2025-06-09T09:42:01+00:00,0,0,0,1,Spark Plug,Brake System,Metal,12917,Structural,Internal
2918,2025-06-09T09:14:40+00:00,1,0,0,1,Brake Pad,Exterior,Aluminum,12918,Cosmetic,Surface
2919,2025-06-09T09:31:35+00:00,1,0,0,1,Radiator,Brake System,Metal,12919,Structural,Surface
2920,2025-06-09T09:58:46+00:00,0,0,0,1,Radiator,Cooling,Ceramic,12920,Functional,Internal
2921,2025-06-09T09:13:59+00:00,0,0,0,0,Alternator,Ignition,Metal,12921,Structural,Surface
2922,2025-06-09T09:21:44+00:00,1,0,0,1,Brake Pad,Engine Parts,Synthetic,12922,Structural,Component
2923,2025-06-09T09:32:49+00:00,1,0,0,1,Windshield Wiper,Engine Parts,Plastic,12923,Structural,Internal
2924,2025-06-09T09:57:47+00:00,1,0,0,1,Engine Oil Filter,Brake System,Aluminum,12924,Cosmetic,Surface
2925,2025-06-09T09:17:57+00:00,1,0,0,1,Air Filter,Ignition,Aluminum,12925,Cosmetic,Internal
2926,2025-06-09T09:32:31+00:00,0,0,0,1,Radiator,Brake System,Plastic,12926,Cosmetic,Internal
2927,2025-06-09T10:02:02+00:00,1,0,0,1,Headlight Assembly,Lighting,Aluminum,12927,Functional,Internal
2928,2025-06-09T09:42:20+00:00,1,0,0,0,Radiator,Electrical,Metal,12928,Functional,Internal
2929,2025-06-09T10:11:12+00:00,1,0,0,0,Spark Plug,Engine Parts,Aluminum,12929,Functional,Surface
2930,2025-06-09T09:51:10+00:00,0,0,0,0,Headlight Assembly,Lighting,Metal,12930,Functional,Internal
2931,2025-06-09T09:30:01+00:00,0,0,0,0,Battery,Electrical,Ceramic,12931,Structural,Surface
2932,2025-06-09T09:44:02+00:00,1,0,0,1,Engine Oil Filter,Cooling,Aluminum,12932,Structural,Component
2933,2025-06-09T09:49:33+00:00,1,0,0,1,Air Filter,Fuel System,Aluminum,12933,Cosmetic,Internal
2934,2025-06-09T10:09:52+00:00,1,1,0,1,Windshield Wiper,Brake System,Aluminum,12934,Structural,Surface
2935,2025-06-09T09:13:21+00:00,1,0,0,1,Brake Pad,Brake System,Aluminum,12935,Functional,Component
2936,2025-06-09T09:53:05+00:00,0,0,0,0,Headlight Assembly,Exterior,Ceramic,12936,Structural,Internal
2937,2025-06-09T10:07:13+00:00,0,0,0,1,Alternator,Electrical,Metal,12937,Cosmetic,Surface
2938,2025-06-09T09:15:39+00:00,1,0,0,0,Windshield Wiper,Engine Parts,Ceramic,12938,Cosmetic,Surface
2939,2025-06-09T09:32:49+00:00,0,0,0,0,Windshield Wiper,Ignition,Ceramic,12939,Functional,Component
2940,2025-06-09T09:16:42+00:00,1,0,0,1,Headlight Assembly,Cooling,Aluminum,12940,Functional,Internal
2941,2025-06-09T09:37:03+00:00,1,0,3,1,Battery,Electrical,Ceramic,12941,Functional,Surface
2942,2025-06-09T10:06:53+00:00,0,0,0,1,Radiator,Fuel System,Aluminum,12942,Structural,Internal
2943,2025-06-09T10:08:34+00:00,0,0,0,0,Alternator,Cooling,Aluminum,12943,Functional,Component
2944,2025-06-09T09:10:28+00:00,0,0,0,0,Engine Oil Filter,Electrical,Metal,12944,Functional,Component
2945,2025-06-09T09:41:02+00:00,0,1,0,0,Windshield Wiper,Electrical,Aluminum,12945,Structural,Component
2946,2025-06-09T09:19:30+00:00,1,0,0,0,Fuel Tank,Brake System,Ceramic,12946,Functional,Component
2947,2025-06-09T10:07:51+00:00,1,0,0,1,Engine Oil Filter,Lighting,Plastic,12947,Cosmetic,Surface
2948,2025-06-09T10:06:34+00:00,0,0,0,1,Headlight Assembly,Brake System,Plastic,12948,Functional,Internal
2949,2025-06-09T09:44:02+00:00,1,0,1,1,Radiator,Fuel System,Synthetic,12949,Cosmetic,Surface
2950,2025-06-09T09:16:20+00:00,1,0,0,1,Brake Pad,Exterior,Ceramic,12950,Functional,Surface
2951,2025-06-09T09:36:45+00:00,0,0,0,1,Windshield Wiper,Brake System,Ceramic,12951,Structural,Internal
2952,2025-06-09T10:01:22+00:00,0,0,0,1,Headlight Assembly,Ignition,Metal,12952,Functional,Internal
2953,2025-06-09T09:45:22+00:00,0,0,0,0,Alternator,Exterior,Aluminum,12953,Functional,Internal
2954,2025-06-09T10:15:35+00:00,0,0,0,1,Windshield Wiper,Fuel System,Aluminum,12954,Structural,Component
2955,2025-06-09T09:50:14+00:00,1,0,0,1,Fuel Tank,Fuel System,Aluminum,12955,Functional,Component
2956,2025-06-09T10:08:34+00:00,0,0,0,1,Air Filter,Engine Parts,Aluminum,12956,Cosmetic,Component
2957,2025-06-09T09:14:41+00:00,1,0,0,1,Headlight Assembly,Fuel System,Metal,12957,Cosmetic,Internal
2958,2025-06-09T09:39:03+00:00,0,0,0,1,Spark Plug,Fuel System,Ceramic,12958,Functional,Surface
2959,2025-06-09T09:53:43+00:00,1,0,0,1,Battery,Ignition,Ceramic,12959,Cosmetic,Component
2960,2025-06-09T09:09:11+00:00,0,0,0,1,Battery,Exterior,Synthetic,12960,Structural,Component
2961,2025-06-09T09:29:42+00:00,0,0,0,1,Brake Pad,Fuel System,Aluminum,12961,Functional,Component
2962,2025-06-09T09:24:36+00:00,1,0,0,1,Spark Plug,Fuel System,Plastic,12962,Functional,Internal
2963,2025-06-09T09:17:00+00:00,1,0,0,1,Alternator,Electrical,Metal,12963,Structural,Internal
2964,2025-06-09T09:29:42+00:00,0,1,0,1,Air Filter,Electrical,Synthetic,12964,Structural,Component
2965,2025-06-09T09:11:45+00:00,1,0,0,0,Engine Oil Filter,Electrical,Ceramic,12965,Functional,Internal
2966,2025-06-09T09:35:04+00:00,1,0,0,1,Engine Oil Filter,Engine Parts,Plastic,12966,Structural,Internal
2967,2025-06-09T09:12:25+00:00,1,1,0,1,Radiator,Fuel System,Ceramic,12967,Cosmetic,Surface
2968,2025-06-09T10:00:22+00:00,0,0,1,1,Battery,Ignition,Plastic,12968,Structural,Component
2969,2025-06-09T10:05:14+00:00,1,0,0,1,Windshield Wiper,Cooling,Plastic,12969,Functional,Surface
2970,2025-06-09T09:44:21+00:00,1,0,0,0,Fuel Tank,Engine Parts,Aluminum,12970,Functional,Surface
2971,2025-06-09T10:01:04+00:00,0,0,0,0,Alternator,Lighting,Synthetic,12971,Cosmetic,Internal
2972,2025-06-09T09:23:39+00:00,0,0,0,1,Brake Pad,Electrical,Synthetic,12972,Structural,Internal
2973,2025-06-09T10:05:53+00:00,1,0,0,1,Radiator,Ignition,Plastic,12973,Functional,Surface
2974,2025-06-09T09:54:22+00:00,1,1,0,0,Radiator,Ignition,Ceramic,12974,Functional,Component
2975,2025-06-09T09:11:25+00:00,0,0,0,0,Brake Pad,Cooling,Synthetic,12975,Cosmetic,Surface
2976,2025-06-09T10:15:36+00:00,0,0,0,0,Air Filter,Fuel System,Ceramic,12976,Functional,Internal
2977,2025-06-09T09:23:40+00:00,0,1,0,1,Headlight Assembly,Brake System,Ceramic,12977,Cosmetic,Surface
2978,2025-06-09T09:32:13+00:00,1,0,0,1,Alternator,Electrical,Metal,12978,Cosmetic,Component
2979,2025-06-09T09:44:39+00:00,0,0,0,1,Headlight Assembly,Engine Parts,Ceramic,12979,Functional,Surface
2980,2025-06-09T10:08:34+00:00,1,0,1,0,Headlight Assembly,Cooling,Aluminum,12980,Cosmetic,Internal
2981,2025-06-09T09:17:57+00:00,1,0,0,0,Battery,Engine Parts,Ceramic,12981,Structural,Component
2982,2025-06-09T09:34:23+00:00,1,0,0,0,Brake Pad,Electrical,Plastic,12982,Functional,Surface
2983,2025-06-09T10:14:55+00:00,1,0,0,1,Alternator,Fuel System,Aluminum,12983,Functional,Component
2984,2025-06-09T09:41:21+00:00,1,0,3,0,Engine Oil Filter,Ignition,Aluminum,12984,Cosmetic,Internal
2985,2025-06-09T09:23:01+00:00,1,0,0,0,Headlight Assembly,Fuel System,Synthetic,12985,Cosmetic,Internal
2986,2025-06-09T09:34:23+00:00,1,0,2,1,Alternator,Exterior,Aluminum,12986,Functional,Internal
2987,2025-06-09T09:35:04+00:00,0,0,0,1,Headlight Assembly,Engine Parts,Aluminum,12987,Structural,Component
2988,2025-06-09T09:55:43+00:00,0,0,0,0,Battery,Lighting,Aluminum,12988,Cosmetic,Internal
2989,2025-06-09T09:13:20+00:00,1,0,0,0,Engine Oil Filter,Brake System,Synthetic,12989,Structural,Component
2990,2025-06-09T09:31:53+00:00,0,0,3,1,Engine Oil Filter,Fuel System,Ceramic,12990,Cosmetic,Surface
2991,2025-06-09T09:43:42+00:00,1,0,0,0,Engine Oil Filter,Cooling,Plastic,12991,Functional,Internal
2992,2025-06-09T10:01:41+00:00,1,0,0,1,Spark Plug,Engine Parts,Plastic,12992,Structural,Surface
2993,2025-06-09T09:28:43+00:00,0,0,0,0,Battery,Exterior,Plastic,12993,Structural,Surface
2994,2025-06-09T09:59:43+00:00,0,0,0,1,Windshield Wiper,Electrical,Aluminum,12994,Structural,Surface
2995,2025-06-09T10:10:33+00:00,1,0,0,1,Brake Pad,Exterior,Synthetic,12995,Structural,Surface
2996,2025-06-09T09:06:54+00:00,0,0,0,1,Alternator,Engine Parts,Ceramic,12996,Functional,Internal
2997,2025-06-09T09:32:49+00:00,1,0,0,1,Alternator,Engine Parts,Ceramic,12997,Functional,Internal
